"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","2.13%","Mutant Mongrel",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","2.13%","The Menace",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","1.60%","Sludge",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","0.53%","Bog Beast",188
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Rotten","0.53%","Mutated Siblings",188
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","15.85%","Sludge",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","15.39%","Gelatinous Octahedron",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","14.97%","Lab Technician",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","12.44%","Spore",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","10.42%","Monster Tail",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","9.95%","Sludge Soaker",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","9.88%","Plague Hag",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","4.48%","Scrap Metal Monster",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","2.63%","Bog Beast",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","2.03%","Swamp Runner",2813
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Rotten","1.96%","Mutated Siblings",2813
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","13.38%","Plague Hag",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","11.46%","Lab Technician",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","9.55%","Sludge Soaker",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","7.01%","Scrap Metal Monster",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","6.37%","Outbreak Assassin",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","6.37%","Toxic Warrior",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","6.37%","Tentacle",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","6.37%","Slimefist",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","5.73%","Telekinetic Mutant",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","4.46%","Mutant Mongrel",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","3.82%","Biohazard",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","3.82%","Mutant Ninja",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","3.18%","Sludge Swimmer",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","2.55%","The Menace",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","2.55%","Monster Tail",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","1.91%","Spore",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","1.91%","Swamp Runner",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","1.27%","Mutated Siblings",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","0.64%","Gelatinous Octahedron",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","0.64%","Bog Beast",157
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Rotten","0.64%","Sludge",157
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","23.46%","Sludge Soaker",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","21.63%","Plague Hag",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","17.99%","Gelatinous Octahedron",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","16.34%","Lab Technician",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","5.33%","Scrap Metal Monster",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","4.38%","Monster Tail",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","3.28%","Spore",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","3.03%","Bog Beast",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","2.74%","Mutated Siblings",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","1.02%","Swamp Runner",2741
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Rotten","0.80%","Sludge",2741
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","16.96%","Lab Technician",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","13.39%","Plague Hag",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","10.71%","Sludge Soaker",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","6.25%","Slimefist",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","6.25%","Biohazard",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","5.36%","Toxic Warrior",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","5.36%","Tentacle",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","4.46%","Scrap Metal Monster",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","4.46%","Mutant Ninja",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","4.46%","Sludge Swimmer",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","4.46%","Outbreak Assassin",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","4.46%","Telekinetic Mutant",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","3.57%","The Menace",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","3.57%","Mutant Mongrel",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","1.79%","Mutated Siblings",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","1.79%","Swamp Runner",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","0.89%","Bog Beast",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","0.89%","Gelatinous Octahedron",112
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Rotten","0.89%","Sludge",112
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","14.97%","Lab Technician",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","13.63%","Sludge Soaker",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","11.79%","Plague Hag",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","11.39%","Biohazard",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","10.72%","Telekinetic Mutant",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","10.04%","Tentacle",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","7.13%","Mutant Ninja",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","6.46%","Gelatinous Octahedron",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","5.63%","Scrap Metal Monster",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","2.30%","Monster Tail",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","1.99%","Bog Beast",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","1.10%","Sludge",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","0.98%","Spore",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","0.95%","Swamp Runner",3266
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","0.92%","Mutated Siblings",3266
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","16.48%","Lab Technician",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","15.73%","The Menace",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","10.86%","Telekinetic Mutant",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","8.99%","Tentacle",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","7.12%","Biohazard",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","7.12%","Mutant Mongrel",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","5.99%","Sludge Swimmer",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","5.99%","Outbreak Assassin",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","4.12%","Mutant Ninja",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","4.12%","Toxic Warrior",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","3.75%","Slimefist",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","1.50%","Mutated Siblings",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","1.50%","Swamp Runner",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","1.50%","Monster Tail",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","1.12%","Plague Hag",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","1.12%","Sludge",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","0.75%","Spore",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","0.75%","Bog Beast",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","0.75%","Sludge Soaker",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","0.37%","Scrap Metal Monster",267
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Rotten","0.37%","Gelatinous Octahedron",267
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","14.16%","Toxic Warrior",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","13.96%","Lab Technician",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","11.76%","Mutant Mongrel",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","11.16%","Outbreak Assassin",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","11.03%","Slimefist",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","8.53%","Telekinetic Mutant",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","6.09%","Biohazard",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","5.27%","Plague Hag",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","5.20%","Tentacle",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","2.34%","Sludge Soaker",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.88%","Scrap Metal Monster",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.81%","Gelatinous Octahedron",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.42%","Mutant Ninja",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.22%","Mutated Siblings",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.05%","Sludge",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.05%","Bog Beast",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.72%","Monster Tail",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.72%","Spore",3037
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.63%","Swamp Runner",3037
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","13.20%","Lab Technician",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.90%","Mutant Mongrel",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.37%","The Menace",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.27%","Mutant Ninja",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.23%","Sludge Swimmer",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.84%","Toxic Warrior",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.38%","Telekinetic Mutant",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.09%","Slimefist",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","6.92%","Outbreak Assassin",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","5.89%","Sludge Soaker",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","5.25%","Biohazard",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","4.65%","Plague Hag",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","4.51%","Tentacle",2819
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","3.51%","Scrap Metal Monster",2819
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","11.78%","Lab Technician",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","11.21%","Slimefist",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","10.98%","Mutant Mongrel",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","10.41%","Outbreak Assassin",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","10.30%","Mutated Behemoth",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","8.24%","The Menace",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","7.44%","Toxic Warrior",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","7.09%","Telekinetic Mutant",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","6.18%","Biohazard",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","5.61%","Sludge Swimmer",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","3.89%","Tentacle",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","3.09%","Mutant Ninja",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.49%","Scrap Metal Monster",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.26%","Plague Hag",874
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.03%","Sludge Soaker",874
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","17.35%","Sludge",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","17.06%","Swamp Runner",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","16.69%","Mutated Siblings",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","14.70%","Hazmat",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","12.60%","Spore",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","12.39%","Monster Tail",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","5.25%","Lab Technician",6958
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","3.97%","Bog Beast",6958
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","15.75%","Hazmat",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","6.36%","Gelatinous Octahedron",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","6.36%","Spore",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","6.21%","Monster Tail",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","5.49%","Biohazard",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","5.06%","Plague Hag",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","5.06%","Lab Technician",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","5.06%","Sludge Soaker",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","4.91%","Scrap Metal Monster",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","4.77%","Bog Beast",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.61%","Toxic Warrior",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.61%","Outbreak Assassin",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.47%","Tentacle",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.47%","Mutated Siblings",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.32%","Slimefist",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.32%","Swamp Runner",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.32%","Mutant Ninja",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.18%","Telekinetic Mutant",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","3.03%","Mutant Mongrel",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","2.46%","Sludge",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","1.30%","Sludge Swimmer",692
"Toxic Spill","Hero","Magical Rancid Radioactive Blue","Super Rotten","0.87%","The Menace",692
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","24.40%","Monster Tail",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","23.91%","Spore",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","13.31%","Hazmat",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","11.25%","Sludge",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","9.46%","Gelatinous Octahedron",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","5.12%","Lab Technician",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","4.74%","Bog Beast",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","3.96%","Swamp Runner",5529
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","3.85%","Mutated Siblings",5529
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","14.69%","Hazmat",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","11.75%","Gelatinous Octahedron",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.72%","Scrap Metal Monster",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.19%","Spore",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.77%","Plague Hag",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.67%","Lab Technician",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.25%","Sludge Soaker",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","4.93%","Biohazard",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","4.30%","Monster Tail",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.99%","Telekinetic Mutant",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.88%","Tentacle",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.67%","Slimefist",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.46%","Mutant Mongrel",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.36%","Mutant Ninja",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.25%","Outbreak Assassin",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.04%","Sludge Swimmer",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","2.94%","Toxic Warrior",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","2.10%","Mutated Siblings",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.89%","The Menace",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.57%","Sludge",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.94%","Swamp Runner",953
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.63%","Bog Beast",953
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","15.55%","Sludge",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","14.12%","Hazmat",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","13.45%","Gelatinous Octahedron",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","12.36%","Spore",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","9.76%","Monster Tail",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.98%","Plague Hag",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.69%","Sludge Soaker",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","5.16%","Lab Technician",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","4.63%","Scrap Metal Monster",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","3.22%","Bog Beast",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","2.14%","Swamp Runner",6303
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","1.94%","Mutated Siblings",6303
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","14.81%","Hazmat",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","10.78%","Sludge Soaker",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","10.21%","Plague Hag",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","6.18%","Biohazard",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.46%","Mutant Ninja",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.25%","Tentacle",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.25%","Scrap Metal Monster",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.10%","Toxic Warrior",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.74%","Lab Technician",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.53%","Telekinetic Mutant",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.39%","Sludge Swimmer",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.31%","Slimefist",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.03%","Outbreak Assassin",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.81%","Mutant Mongrel",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.59%","The Menace",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.44%","Monster Tail",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.22%","Sludge",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.22%","Swamp Runner",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.08%","Mutated Siblings",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.93%","Gelatinous Octahedron",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.79%","Spore",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.72%","Bog Beast",1391
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.14%","Glitchpaw",1391
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","22.72%","Plague Hag",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","21.07%","Sludge Soaker",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","16.16%","Gelatinous Octahedron",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","14.76%","Hazmat",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.85%","Monster Tail",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.75%","Scrap Metal Monster",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.62%","Lab Technician",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","3.27%","Spore",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","2.96%","Bog Beast",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","2.86%","Mutated Siblings",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","1.07%","Sludge",6057
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","0.91%","Swamp Runner",6057
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","13.90%","Hazmat",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","10.59%","Plague Hag",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","6.32%","Scrap Metal Monster",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","6.12%","Sludge Soaker",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.83%","Biohazard",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.73%","Slimefist",1029
